id,views
91813695,7
91815532,29
91816379,23
91817192,11
91817548,3
91819099,1
91821263,8
91823686,1
91824024,350
91824321,84
91824827,26
91828526,32
91832790,2
91834385,13
91834881,17
91837213,1989
91837455,3
91837487,63
91849459,18
91850720,46
91850786,986
91852360,20
91853581,24
91853881,33
91855176,5
91855561,119
91856484,56
91857200,21
91857376,1
91858244,28
91858321,3
91858376,2054
91859960,288
91860247,44
91860382,343
91861229,23
91861515,13
91863264,19
91864415,51
91864592,25
91864602,215
91864856,562
91865526,149
91868463,371
91868467,35
91868882,48
91869531,72
91869981,131
91870026,19
91870301,57
91870796,34
91872160,101
91873887,55
91873963,985
91875052,2
91875372,36
91876167,28
91877385,22
91878598,1
91878682,44
91879137,1164
91880116,8
91880138,20
91880498,209
91880666,1977
91881084,2
91881630,3
91882477,21
91883720,16
91884373,278
91886998,21
91889518,178
91889837,26
91892469,6
91893840,60
91894435,540
91894754,1
91895043,8
91897855,1
91900374,427
91902732,2
91902754,51
91904426,13
91904613,28
91904631,209
91904829,2
91905764,21
91905929,1
91908009,127
91908129,287
91908416,19
91909350,1
91911375,94
91911785,22
91914751,16
91914762,463
91916929,163
91917186,6
91917491,6
91918044,28
91919965,24
91928689,8
91930328,20
91931222,1
91931527,13
91936260,40
91936664,6
91937173,46
91938941,2
91939777,854
91940528,207
91940792,1
91942717,74
91944004,52
91944319,959
91945489,1
91946156,73
91946809,61
91948261,116
91951777,5
91951869,4
91952892,3
91957014,6
91959070,22
91959962,75
91960951,3
91962275,80
91962737,14
91963034,27
91965055,1279
91966407,117
91967365,122
91968292,48
91968435,6
91969971,17
91971779,71
91977279,144
91984682,2
91986717,16
91986835,63
91987828,1
91993383,308
91993790,67
91995414,962
91996111,26
91996416,99
91997494,22
91998726,66
91999070,7
91999136,24
92002477,12
92011254,368
92012718,49
92015075,325
92015306,3
92019329,84
92019560,82
92021917,285
92022288,4
92023354,3436
92024312,2
92024344,125
92024433,192
92024499,13
92025763,82
92026845,57
92030405,33
92030948,56
92030988,59
92031451,15
92032375,2
92033738,24
92034787,3
92035865,95
92037853,8
92038353,12
92040966,126
92041046,45
92041306,96
92042747,351
92042846,2
92044071,12
92044731,80
92044819,26
92046960,131
92049447,4
92049637,9
92049769,47
92049989,18
92051207,1
92051295,27
92051331,230
92052692,1513
92054573,64
92055133,25
92055445,48
92055651,56
92057575,23
92058202,63
92058316,813
92059688,35
92059757,7
92059790,23
92060230,225
92060527,65
92060670,6
92061858,21
92062221,454
92064032,40
92064894,102
92066056,35
92066079,7
92066181,16
92067277,54
92067776,27
92068106,31
92068535,56
92068656,68
92071601,51
92072066,134
92075113,110
92075278,1384
92077284,3
92078674,3
92079920,17
92086076,2
92088225,589
92088291,1
92089773,46
92092402,1
92093681,27
92093930,16
92094007,32
92094242,4
92094621,4
92096068,4
92096515,393
92097186,1280
92098147,21
92099771,36
92100512,24
92104490,52
92105492,188
92105668,3
92106295,5
92106657,50
92107857,24
92107915,12
92109660,25
92109957,22
92110522,983
92111134,922
92112971,72
92114533,2
92114907,52
92115010,54
92115017,2
92115028,30
92117383,1
92118186,558
92120221,46
92122476,10
92123091,102
92125753,1
92132298,25
92132364,1593
92132467,20
92133607,8
92133996,13
92134956,23
92134997,8
92135158,9
92135195,20
92136515,45
92138343,150
92138767,12
92139713,22
92139789,34
92140750,61
92141077,12
92141516,8
92141571,135
92141806,10
92144259,1
92146448,128
92146631,43
92147908,1
92150735,1
92150998,62
92159087,42
92159601,29
92161647,77
92163707,11
92165728,47
92165753,1
92165852,3
92168544,32
92168679,344
92170094,160
92170153,141
92170347,111
92172199,105
92172254,2
92172339,3
92172504,3
92173406,56
92173629,28
92174000,1
92174451,2
92174762,23
92175111,23
92175562,8
92175749,13
92176815,2
92176860,179
92177421,2
92178249,85
92179236,187
92181776,30
92182154,21
92182385,4
92182415,81
92183111,28
92184563,2
92185868,107
92186143,4
92186352,1
92187282,21
92187302,95
92187599,5
92187742,68
92188728,53
92189942,21
92191479,63
92192700,60
92193924,16
92195515,194
92195714,5667
92196660,499
92197004,3
92197430,27
92198552,183
92199468,15
92200784,25
92202632,23
92203226,1
92204162,23
92205327,10
92205947,9
92206904,60
92207465,1
92207582,55
92210941,20
92211106,22
92211183,11
92218330,27
92218351,61
92220871,861
92221985,71
92224017,17
92224423,43
92224885,63
92225183,9
92225879,203
92229253,141
92230609,41
92231728,124
92231805,10
92231918,12
92232171,19
92232600,21
92235908,2
92242431,105
92242937,14
92242981,22
92245107,787
92245217,13
92245599,4
92248605,1077
92248866,26
92249207,51
92249823,137
92252235,1105
92252246,125
92252906,66
92253156,41
92254278,17
92255301,26
92256349,44
92258645,22
92260625,20
92264672,27
92264804,14
92265673,27
92268820,25
92276585,422
92277139,79
92278709,8
92278797,40
92278877,47
92279357,4
92283813,7
92284663,25
92284792,35
92284894,28
92285055,1
92286082,177
92286629,20
92290094,15
92290148,84
92290174,23
92290731,3
92291706,83
92292811,19
92293243,190
92293713,8
92295770,48
92296243,3
92298707,20
92299015,67
92301775,660
92302238,1
92302380,159
92302710,25
92302967,14
92303733,362
92304679,1022
92306198,18
92308441,82
92308717,138
92308925,24
92309138,28
92309387,30
92309883,716
92310348,780
92311334,331
92311928,65
92312423,162
92314000,80
92314118,85
92315008,8
92315793,25
92316486,22
92319027,59
92319654,42
92320739,83
92321359,191
92321806,175
92323303,52
92323313,1
92323743,55
92323896,59
92326163,137
92326540,50
92328080,96
92329682,204
92330170,23
92330508,14
92330621,66
92332773,53
92333192,19
92333203,1912
92333323,37
92333334,34
92333983,52
92334347,27
92335017,121
92335538,336
92335612,149
92336613,5
92336858,110
92337624,269
92337878,1
92338317,165
92339044,5
92339278,1
92339802,76
92340792,1446
92340829,19
92341123,10
92341219,13
92341882,52
92342047,35
92342992,3
92343697,25
92343774,48
92343854,26
92344609,10
92344943,655
92346303,103
92346754,73
92346989,67
92350329,3
92353640,232
92354080,80
92356471,3
92357428,43
92358055,28
92358789,89
92359540,18
92360244,102
92360625,25
92360823,11
92361132,1
92361201,49
92361333,16
92362290,32
92363104,131
92364259,117
92364607,1
92364644,608
92365337,148
92365359,2551
92366129,177
92366147,219
92366587,23
92367042,1
92367060,23
92367347,158
92367588,48
92367603,24
92367658,32
92368461,18
92370404,4
92370625,56
92370877,2
92371251,118
92371893,1747
92373947,34
92373957,19
92374222,43
92374760,43
92375464,159
92377059,201
92377481,79
92378236,1
92378270,40
92378622,707
92378731,2
92378952,42
92380480,297
92380700,20
92380733,3
92381020,13
92381298,41
92382871,1
92383043,2
92387535,238
92387685,61
92387861,13
92387975,4
92388437,15
92389160,7
92389460,15
92390296,26
92390347,26
92391810,230
92393167,68
92394443,8
92395323,785
92395411,311
92395847,179
92397443,7
92398366,136
92398403,824
92399081,687
92399151,8
92399415,106
92399712,177
92399745,93
92400368,20
92401535,145
92401920,42
92402228,110
92402415,398
92404504,10
92404824,299
92405186,41
92406906,74
92406950,1880
92408827,12
92409939,131
92410500,12
92411049,12
92411071,6
92411336,1
92411853,143
92412879,42
92413030,4
92414041,36
92414911,27
92415472,1125
92415526,13
92416087,137
92416241,25
92417044,46
92417484,30
92419696,74
92420796,412
92422526,6
92424022,121
92432052,4
92432577,118
92432863,145
92433886,2
92433922,19
92434029,1
92434747,1
92435579,203
92436232,39
92436284,27
92438044,4
92438231,29
92438550,14
92438858,11
92439210,630
92440038,927
92440508,21
92440995,88
92441017,52
92441300,398
92441391,579
92441727,12
92442377,184
92442531,73
92443657,75
92443712,1250
92443954,8
92444724,43
92445160,313
92445325,281
92445336,44
92445494,443
92445755,37
92445923,24
92446209,53
92447097,68
92447449,87
92447815,820
92448200,39
92449297,31
92451695,38
92451936,1
92452156,113
92452358,517
92452413,4
92452765,27
92453179,49
92453323,27
92454015,15
92454752,28
92454829,181
92455512,40
92455710,3
92455875,98
92455919,542
92455974,40
92456637,32
92456912,6
92457250,44
92457778,197
92457800,13
92458232,13
92458415,173
92458671,3
92459757,26
92462236,1664
92462266,97
92463124,5
92463883,31
92464667,36
92466314,91
92466735,6
92467788,561
92468569,5
92470123,133
92470552,27
92470647,8
92471124,55
92471923,24
92472243,2365
92473203,7
92473555,17
92474036,41
92474685,1
92474838,130
92475543,241
92475840,1035
92477039,15
92477171,63
92479547,21
92481757,17
92481846,337
92481893,29
92483572,38
92483903,79
92484453,2
92485057,216
92486843,37
92493340,863
92495079,8
92495115,176
92497293,31
92498027,617
92498720,225
92499655,7
92500425,24
92500890,32
92501799,33
92501844,56
92502086,36
92502823,34
92503552,263
92504395,156
92505037,209
92505506,1754
92505979,24
92505990,82
92507201,134
92508092,2
92508433,265
92509327,4
92510196,54
92510391,92
92510394,59
92512451,25
92513287,1557
92513338,55
92513470,22
92514604,18
92514791,24
92515091,7
92515549,81
92517904,1
92519730,146
92519828,49
92520063,42
92520316,6
92520995,1220
92521064,25
92521460,24
92522227,384
92522571,41
92523055,27
92524540,50
92524990,4
92525031,27
92526201,8
92526813,689
92526989,48
92528101,121
92528364,9
92529574,6
92529765,51
92530238,4
92530689,69
92530828,2
92531151,34
92532141,2
92533513,157
92533648,1
92533700,85
92533802,89
92534264,9
92534612,49
92535196,58
92536112,132
92536442,72
92537509,10
92537748,125
92537769,54
92538308,209
92538683,6
92540006,96
92541779,290
92542008,395
92542016,25
92543016,2
92543258,16
92543577,89
92544380,66
92544403,47
92544890,45
92545062,86
92547002,44
92547537,48
92547719,462
92549672,539
92550302,8
92553015,322
92553126,32
92554856,8
92555083,3
92555381,23
92555450,73
92555887,50
92556338,6
92556979,60
92557650,17
92558145,23
92558922,10
92559377,56
92559740,10
92560792,18
92565372,19
92565526,688
92565548,979
92565757,370
92567217,101
92567568,32
92567679,19
92567704,78
92568778,8
92568834,46
92568892,68
92569394,95
92570135,5
92570142,30
92570307,159
92571133,24
92571345,1
92572079,77
92572507,24
92572705,25
92573215,63
92573354,61
92574700,692
92575250,6
92575577,152
92575708,37
92576787,87
92577172,9
92577237,61
92577901,6
92579459,1
92579470,234
92579921,7
92580098,20
92580768,70
92581175,61
92582837,19
92583134,5
92583728,132
92584321,134
92584486,460
92585125,11
92585421,21
92585865,14
92586423,678
92587130,365
92588083,23
92588384,19
92589132,191
92589363,45
92589667,264
92589910,8
92589976,16
92590151,45
92591042,143
92592025,169
92593672,106
92594001,1
92594368,1
92594650,27
92595237,89
92595919,62
92595937,1
92596509,29
92597019,49
92597907,40
92598196,31
92598207,205
92598368,225
92598423,10
92600326,109
92601548,60
92601932,1
92602152,1
92602365,81
92602592,261
92602791,551
92604048,33
92604136,455
92604253,129
92604939,13
92604957,37
92605243,19
92606035,2
92606710,271
92607103,628
92607312,241
92608444,63
92609533,303
92610208,527
92610252,210
92610406,36
92610417,46
92610725,25
92611220,229
92611407,45
92611579,13
92612063,1
92612397,246
92612437,93
92612540,50
92612815,116
92613200,251
92613519,34
92614421,4
92615232,48
92615950,295
92616115,55
92616629,27
92616706,223
92618180,56
92618807,30
92619844,49
92620193,1
92620416,1
92620775,137
92620779,17
92620973,2
92622154,1
92622393,47
92622415,368
92622546,2721
92623295,53
92623826,276
92625626,35
92629862,1
92630356,63
92630932,227
92632446,12
92633304,70
92633371,45
92634569,41
92635428,15
92636245,97
92636340,19
92636396,590
92636671,17
92637143,117
92637687,43
92639079,174
92639589,7
92640007,63
92640158,104
92640323,42
92640557,7
92642479,100
92642831,4
92642999,108
92644030,93
92646185,104
92646662,50
92647080,44
92647344,38
92647473,69
92647498,13
92648298,21
92648517,43
92648660,25
92649936,1
92650248,72
92650585,190
92651227,1286
92652302,14
92652775,22
92652797,25
92653665,131
92653911,43
92654941,45
92655293,8
92655349,1
92655612,1395
92655667,374
92655678,61
92658135,23
92658868,16
92659220,10
92659594,34
92659616,1206
92659979,996
92660683,223
92661233,12
92661860,11
92663488,189
92664537,6
92664999,71
92665898,27
92666583,54
92666711,2
92667339,29
92669373,307
92669615,1
92669869,22
92669894,73
92670235,21
92674114,267
92674246,146
92675160,528
92675361,32
92677044,23
92677964,38
92678933,48
92678998,222
92679120,8
92679142,30
92680000,2
92680322,107
92680934,149
92681400,7
92681737,56
92685301,133
92688756,28
92690955,254
92693134,25
92693607,155
92695458,8
92696338,252
92696525,3
92696873,27
92697192,108
92699832,2
92700628,94
92700870,38
92701981,16
92702055,59
92703825,49
92703913,247
92706348,646
92707591,22
92708559,152
92708801,25
92708977,47
92709527,4
92710682,25
92710899,41
92711573,28
92711650,43
92711889,64
92712879,1
92715115,164
92717290,195
92717293,1
92717436,8
92717667,4
92717821,3
92718610,33
92719336,1904
92719434,34
92719435,93
92719669,27
92720160,24
92720831,25
92721052,60
92721374,7
92721679,86
92724714,46
92724924,94
92726287,68
92726786,145
92727864,69
92728367,276
92728381,176
92729620,511
92729775,62
92729910,138
92730973,15
92732198,202
92732616,1
92733955,256
92734967,90
92735406,19
92735935,9
92736935,11
92737144,21
92740433,152
92741753,23
92742622,25
92742887,22
92743734,39
92749248,49
92750579,46
92750653,53
92750664,170
92751291,4
92752284,84
92752402,1
92752468,21
92755562,4
92755947,508
92756123,42
92756241,8
92756321,96
92756604,27
92756614,22
92757729,18
92758353,62
92758374,1127
92758913,44
92760134,236
92760267,147
92760333,71
92760443,29
92761172,48
92763138,5
92763214,30
92763787,54
92765041,29
92765491,41
92766063,19
92766272,2
92767409,31
92767428,17
92768003,14
92769595,600
92769862,51
92770786,1
92771013,20
92771149,5
92771222,16
92771402,27
92771751,22
92772238,22
92773005,9
92773016,70
92773510,28
92774383,19
92774592,8
92777174,94
92777793,2
92780111,14
92780334,106
92781170,20
92782226,7
92782376,159
92782487,66
92782578,24
92784081,750
92784228,17
92784467,13
92785075,36
92785115,59
92785413,2
92786337,657
92786810,294
92787352,399
92787363,20
92787572,43
92787701,72
92787869,25
92787968,48
92788251,9
92789846,66
92789937,32
92790758,66
92792343,25
92793996,155
92794007,577
92794465,68
92795423,48
92796163,89
92796416,269
92796834,38
92797538,13
92798000,3
92800350,50
92801670,50
92802430,149
92804080,7
92804160,28
92806151,1
92806338,4
92807545,3
92808402,20
92808799,103
92809143,29
92809381,90
92809458,3
92809569,155
92809605,4
92810199,319
92810570,97
92811695,2
92812099,359
92812627,135
92812880,44
92812960,23
92814500,2
92815640,12
92817928,81
92818017,27
92818335,63
92818372,46
92818856,125
92819248,24
92819358,51
92820374,7
92821591,213
92821669,41
92821867,214
92822219,95
92822340,185
92824297,3
92830105,99
92831913,282
92833625,42
92835741,3
92836936,1
92837666,4
92838092,69
92841018,7
92841307,94
92841402,52
92842865,87
92843100,63
92843140,30
92843217,32
92843580,45
92844090,15
92845212,37
92845245,1635
92846088,49
92846752,1
92847585,490
92848094,6
92849818,42
92850730,180
92850778,42
92850954,208
92852084,13
92852314,25
92852461,10
92852545,100
92853998,397
92854540,65
92855277,17
92857001,32
92859288,14
92859299,11
92859553,1241
92859567,5
92860744,12
92861786,35
92861807,3
92862313,30
92862478,19
92862929,41
92864308,2
92864733,1294
92864825,8
92865393,28
92866362,29
92866636,166
92866824,5
92867363,2
92868026,36
92868488,343
92868496,24
92868584,51
92868807,21
92868908,111
92868946,2
92870344,339
92870732,1
92870926,5
92870927,103
92873031,177
92873229,171
92874810,372
92876426,14
92878286,26
92879221,5
92880156,184
92880243,36
92880871,17
92881237,65
92881354,28
92881794,10
92881827,44
92881894,29
92882092,7
92882366,20
92883184,159
92883283,109
92884853,1
92885810,27
92886194,110
92886535,27
92886613,1035
92886635,860
92887372,32
92887507,2
92887661,107
92887837,2
92888230,79
92888724,10
92888978,23
92889022,16
92890082,1
92890136,27
92891310,255
92891705,5
92891771,42
92893729,109
92895006,27
92896138,73
92896326,6
92896545,8
92897293,1
92898426,28
92898859,14
92900175,99
92900916,379
92902541,515
92904487,72
92907637,74
92908275,41
92910174,133
92912727,21
92914014,245
92917346,179
92917611,43
92917841,1361
92918505,5
92922715,2
92923554,1
92924068,728
92925171,49
92926172,21
92926546,81
92927191,4
92927327,176
92927723,3
92927808,958
92927954,30
92928075,5
92928603,30
92928897,36
92929054,26
92929128,240
92929139,19
92930088,22
92930601,63
92930877,611
92932482,51
92932724,12
92932955,1
92933234,5
92933418,22
92934254,2
92934862,57
92935408,72
92935478,7
92935654,30
92936248,839
92936289,11
92936457,13
92936721,7
92936740,12
92937293,42
92938873,6
92939075,1
92939372,35
92939391,277
92939812,2
92940315,2727
92940395,14
92940864,55
92941360,1156
92941590,1723
92941722,415
92941799,21
92942078,439
92942537,68
92942679,12
92943112,42
92943460,1981
92944157,98
92944168,46
92945199,872
92946412,359
92946530,24
92946551,342
92947311,290
92947388,10
92948730,383
92949294,20
92950522,17
92950633,5677
92950746,232
92951853,1
92952385,25
92953526,22
92954024,27
92954207,127
92954277,118
92954538,8
92954604,26
92955168,1169
92955186,917
92955366,53
92956242,53
92957599,16
92958486,3
92959102,578
92959191,25
92959381,7
92960580,50
92960723,45
92960877,50
92962854,60
92962986,23
92963271,73
92964119,16
92964383,165
92966883,134
92968199,1
92969721,21
92970964,18
92971316,27
92971368,18
92972808,1
92973073,175
92973923,1
92974678,1
92974748,13
92975309,222
92976178,29
92977340,1255
92977674,63
92978103,77
92978400,68
92979606,6
92980421,2652
92980696,12
92980982,194
92982096,10
92983688,98
92984769,79
92984846,39
92985206,9
92988065,75
92988286,52
92988407,1
92988696,1
92989088,17
92989342,699
92989587,518
92990133,89
92990420,37
92997668,7
92998992,423
93000110,1145
93000686,26
93001280,110
93001376,37
93001753,69
93002160,19
93004008,221
93006582,44
93007066,12
93008309,204
93008991,25
93010520,564
93010817,69
93011408,109
93011848,13
93014180,24
93014389,130
93016039,54
93016350,40
93016665,1
93016768,559
93017216,25
93017435,4
93018085,635
93018580,30
93019540,3
93019822,83
93020163,147
93020200,295
93020607,23
93022507,57
93023024,76
93024270,3
93025553,33
93026720,19
93027346,25
93028369,54
93030650,6
93031637,59
93031923,4
93032124,353
93033957,1
93034584,89
93034738,188
93035047,254
93035123,386
93035344,101
93036465,27
93036994,7
93037899,6
93039296,25
93039450,33
93040745,280
93041991,45
93042178,172
93042893,1
93045214,1
93046388,11
93046883,209
93046952,64
93047015,89
93047150,150
93047194,5
93047806,360
93047997,268
93048302,29
93048709,5
93051393,104
93051447,46
93052834,4
93053362,2
93053977,924
93054099,233
93054113,8
93054575,1
93054982,22
93057608,57
93057974,9
93058018,29
93060885,2
93061054,73
93061062,20
93062657,96
93063309,55
93063514,2
93065197,51
93065289,42
93065949,576
93066213,131
93066308,117
93066851,211
93068025,33
93068446,9
93068772,22
93071284,27
93072032,283
93082181,37
93083689,162
93084052,133
93084547,48
93084590,20
93084921,15
93085188,53
93085210,70
93085779,54
93086031,150
93086065,91
93086431,184
93086692,4
93087033,55
93087780,8
93087802,2
93088309,5
93088741,521
93089280,9
93089706,46
93089904,12
93090468,32
93091997,19
93092544,102
93092602,134
93092774,9
93094249,55
93094802,271
93094919,21
93094963,24
93096067,23
93096536,26
93096978,154
93097779,35
93098803,941
93099121,29
93099451,25
93100001,43
93100137,181
93101146,186
93101575,265
93101795,39
93102040,562
93102810,15
93104757,68
93105182,43
93105237,380
93105744,137
93108420,61
93108475,28
93108805,3
93108959,1
93109098,7
93110023,41
93110671,70
93111357,36
93111849,95
93112277,2
93113279,54
93113598,1481
93115108,14
93115141,14
93115259,87
93115515,5
93115721,17
93115790,2
93116692,15
93117825,47
93118144,17
93118155,23
93121675,86
93122177,44
93122687,22
93123409,2
93124095,38
93126303,42
93126589,130
93127666,22
93127725,276
93128187,23
93129393,10
93130024,234
93130076,2
93130079,7
93131113,40
93131209,591
93132422,98
93132815,212
93133629,261
93134112,5
93136324,1
93136646,20
93136829,2
93136888,25
93137438,23
93139634,169
93139865,987
93140602,16
93140735,47
93141101,20
93144390,52
93144621,42
93145017,35
93145853,20
93147987,22
93150415,54
93151932,32
93154726,196
93164902,831
93190865,386
93195012,24
93195991,24
93233223,20
93233993,19
93236944,4280
93237054,177
93263836,131
93275675,1708
93277347,896
93286243,47
93287346,30
93288223,84
93288278,73
93288948,2
93288949,103
93290137,38
93295098,26
93302930,3
93308092,12
93312445,204
93312536,42
93312822,99
93313449,4
93314006,257
93314204,4
93317340,16
93330364,23
93347109,9
93347461,66
93347865,21
93348282,2175
93349892,41
93355898,49
93363400,90
93363939,4
93367140,4
93367202,7
93369820,45
93369868,20
93370163,72
93370480,2
93371217,883
93371353,22
93375346,34
93386057,69
93389620,836
93390028,18
93390336,274
93390746,41
93391644,157
93391864,244
93392029,75
93392437,24
93392660,48
93393482,284
93393683,38
93393943,51
93399994,29
93406212,28
93409919,53
93414635,264
93415691,1
93415877,35
93415980,30
93416647,211
93418572,81
93419848,231
93433389,74
93435402,20
93438922,403
93440639,29
93440763,462
93442178,5
93442487,51
93442930,535
93443150,50
93443656,480
93446919,107
93454535,24
93454645,21
93455434,27
93455972,1504
93456086,15
93456610,3
93456808,141
93457403,29
93457755,19
93457876,331
93458304,10
93458638,21
93463144,32
93463596,307
93463958,99
93464442,246
93464908,1
93466250,52
93466566,24
93470251,75
93471494,6
93471636,63
93473587,634
93475178,55
93475278,149
93484848,531
93486072,2
93486160,232
93489094,11
93489823,14
93491150,6
93491616,164
93492097,208
93492130,17
93493057,3
93493926,19
93494725,197
93494956,64
93495158,3
93495748,619
93495759,341
93496442,29
93496786,482
93497160,38
93497310,152
93498469,2
93498656,25
93498942,142
93499049,1
93499224,15
93499756,12
93500897,295
93502051,709
93502671,264
93503008,91
93504178,26
93504538,27
93506308,143
93506363,19
93507024,56
93507838,376
93509498,763
93511116,95
93511977,22
93512967,42
93514493,11
93517309,30
93517408,1010
93517499,85
93517873,110
93517913,21
93521302,168
93521995,124
93522765,39
93522798,549
93522907,109
93522933,477
93523780,73
93523923,37
93524415,3
93524459,39
93525350,16
93526251,2
93526703,9
93526845,222
93528576,132
93530112,1
93530421,32
93530619,10
93530894,144
93531488,1
93531975,105
93532569,65
93534006,96
93534249,33
93535011,4
93535117,11
93535195,131
93535286,13
93535822,141
93538322,67
93538946,59
93539213,143
93540387,37
93540390,504
93540958,8
93541058,47
93541256,36
93541476,208
93541644,46
93542333,311
93543148,7
93543698,52
93543712,92
93546954,89
93547118,12
93547474,6
93547716,30
93547911,8
93548120,85
93549626,40
93553260,2
93553840,26
93562980,1
93564542,132
93565481,38
93566192,31
93566746,80
93567032,393
93568374,61
93569023,25
93569262,75
93569416,82
93569562,646
93570592,22
93570681,44
93571286,19
93572000,5
93572562,5
93572792,54
93572950,2
93573709,15
93573859,32
93574050,26
93574156,43
93574552,12
93574842,66
93574883,44
93574981,30
93574996,348
93575135,30
93575513,195
93580262,28
93581218,22
93582132,58
93582223,49
93586697,156
93587665,59
93588380,118
93588515,1
93589248,91
93589469,90
93590066,182
93591988,30
93592240,504
93592427,170
93593274,103
93593520,491
93593682,3
93594298,109
93594792,209
93596102,67
93596234,116
93597337,2
93597854,2
93597894,255
93598104,53
93598302,45
93598426,13
93599152,5
93600457,167
93601572,13
93601646,146
93602892,26
93604681,143
93605364,41
93605407,9
93605429,7
93605484,5
93605510,48
93605649,474
93606049,84
93606057,690
93606068,53
93606177,55
93608620,455
93608755,46
93608884,2
93608982,56
93609378,1995
93609510,128
93610064,23
93610119,22
93610801,387
93610952,1
93611611,23
93611725,220
93612330,80
93612880,23
93613196,14
93613811,28
93613958,27
93614079,1
93614277,9
93614937,28
93614992,663
93617310,20
93617324,12
93617742,26
93617775,18
93618380,23
93618454,945
93618750,13
93618949,5
93619520,145
93620400,60
93620426,36
93621379,39
93621556,24
93621845,19
93622274,17
93622534,28
93622568,3
93623293,21
93623436,89
93623440,40
93623528,84
93624738,1
93626212,4
93627693,986
93627994,52
93628134,32
93629193,18
93629204,5
93630311,172
93632610,17
93633204,82
93633263,272
93633644,21
93633765,9
93636519,1
93636912,277
93636944,32
93638312,14
93638990,5
93639082,83
93639090,79
93640014,145
93650159,18
93652216,29
93653181,7
93654083,8
93654412,664
93654449,2
93654787,12
93655029,15
93656007,30
93656623,1
93656902,25
93656997,2
93658713,2
93659033,12
93659230,1
93659417,3
93659428,45
93659714,1
93659968,594
93659982,865
93661016,7
93661386,28
93662025,11
93662882,139
93663095,21
93663432,53
93663744,232
93664126,5
93664371,28
93664477,189
93664800,13
93664884,160
93664976,16
93665515,32
93666252,14
93666468,125
93666549,39
93666626,20
93666634,1
93667195,14
93667491,13
93667877,150
93668042,34
93668118,22
93668298,372
93668823,77
93668914,6
93669031,9
93669768,36
93669801,17
93670473,20
93671169,465
93671441,93
93671859,16
93672093,1
93672159,764
93672167,48
93672992,19
93673072,496
93673123,75
93673204,1
93673413,23
93673651,440
93673883,16
93674718,2
93674785,34
93674872,54
93674883,24
93675775,81
93676482,135
93677227,55
93677248,157
93677252,24
93677329,16
93679078,12
93679284,22
93679430,38
93679848,83
93680197,107
93680211,70
93680340,492
93680956,63
93681025,80
93681476,269
93681575,2
93681857,22
93681935,46
93681960,106
93682356,98
93685631,125
93685840,40
93685975,79
93686118,1909
93686775,58
93687742,14
93687919,22
93688395,109
93688667,15
93689381,422
93690207,4
93690856,77
93691218,53
93691394,15
93692121,59
93692553,16
93693037,68
93695553,1250
93697477,10
93697547,29
93697668,298
93698237,16
93698768,9
93698786,6
93698908,33
93699263,21
93699590,648
93699714,2
93699733,193
93699767,40
93701163,2
93702274,82
93702409,1
93703806,32
93704059,49
93704433,14
93705126,49
93705379,32
93706072,90
93706333,4
93706497,11
93706501,217
93706644,11
93707062,515
93707235,374
93708730,419
93710120,54
93711525,95
93711756,28
93712243,20
93712254,7
93713120,56
93714003,77
93714190,520
93715275,14
93716156,1
93716243,101
93716269,55
93719477,223
93721006,30
93726308,7
93727951,116
93729223,1
93729689,195
93729817,139
93730349,21
93730580,1
93730731,638
93731292,16
93731511,185
93731864,888
93732260,658
93732766,53
93734658,23
93735229,30
93735915,1
93736142,3
93736311,23
93736505,554
93738848,189
93739376,43
93739420,22
93740150,2
93740256,24
93740576,17
93741305,339
93742071,58
93742973,30
93743197,26
93743391,7
93743472,87
93743538,5
93743765,121
93744997,2
93745581,2
93745848,18
93745966,92
93746222,10
93746406,6
93746647,53
93746868,28
93747047,572
93747176,4
93747476,15
93747670,76
93748334,74
93749749,4
93749841,5
93750025,86
93750083,105
93750662,1
93750787,21
93750798,113
93751311,87
93751458,1
93751733,5
93751740,1108
93751916,64
93753083,19
93753512,19
93753614,224
93753941,31
93755338,680
93755693,24
93756041,89
93756075,226
93756229,549
93756349,71
93756723,211
93757317,31
93757648,94
93757860,14
93758223,26
93758355,28
93758428,20
93759232,182
93759367,19
93759488,200
93759686,80
93759873,159
93760706,62
93760907,228
93761336,89
93761666,47
93762829,44
93763499,13
93763965,74
93764174,12
93764456,22
93764878,347
93765150,54
93765491,21
93765557,173
93765634,5
93766019,37
93767045,255
93767206,1067
93767969,23
93768329,3
93768538,41
93769806,19
93769923,14
93770056,414
93770308,531
93770397,202
93770576,45
93770639,1642
93770837,6
93770917,38
93771324,7
93771463,12
93772035,1067
93772178,6
93772292,139
93772343,57
93772453,51
93772651,22
93772772,19
93773092,1704
93773432,115
93773598,22
93774610,44
93774844,19
93775176,226
93776491,96
93776912,125
93777671,872
93778844,74
93779058,377
93779087,6
93779130,1
93780066,129
93780575,32
93780781,239
93782321,93
93782353,22
93782430,400
93783501,18
93783607,15
93784190,12
93785173,1
93785181,10
93785356,4
93785690,147
93785811,36
93785910,29
93786383,1
93786567,49
93787183,46
93787534,66
93787824,3
93787864,45
93787974,25
93788693,245
93790076,49
93792477,33
93793698,1
93794787,107
93795172,3
93795609,15
93795931,7
93796602,8
93805853,1
93806546,71
93806788,1
93807085,356
93809094,40
93809523,244
93809835,195
93810117,1
93810414,99
93810942,3
93811130,25
93811680,205
93811749,40
93812032,1
93813807,379
